area,price
0.2777777777777778,0.4631578947368421
0.33641975308641975,0.4631578947368421
0.3962962962962963,0.4605263157894737
0.2,0.45921052631578946
0.4083333333333333,0.45789473684210524
0.4074074074074074,0.45789473684210524
0.5167901234567901,0.45789473684210524
0.2654320987654321,0.4573684210526316
0.5938271604938271,0.4573684210526316
0.41975308641975306,0.45263157894736844
0.49382716049382713,0.45263157894736844
0.42592592592592593,0.45263157894736844
0.22839506172839505,0.4473684210526316
0.3962962962962963,0.4473684210526316
0.43333333333333335,0.4473684210526316
0.40370370370370373,0.4473684210526316
0.44635802469135805,0.4473684210526316
0.3860493827160494,0.4473684210526316
0.45185185185185184,0.4473684210526316
0.4027777777777778,0.4473684210526316
0.9629629629629629,0.4468421052631579
0.4419753086419753,0.4421052631578947
0.4012345679012346,0.4421052631578947
0.3395061728395062,0.44157894736842107
0.7074074074074074,0.44157894736842107
0.2962962962962963,0.44105263157894736
0.35975308641975307,0.4368421052631579
0.32098765432098764,0.4368421052631579
0.2962962962962963,0.4368421052631579
0.43209876543209874,0.4363157894736842
0.37037037037037035,0.4342105263157895
0.3333333333333333,0.43157894736842106
0.28641975308641976,0.43157894736842106
0.30864197530864196,0.43157894736842106
0.3925925925925926,0.43157894736842106
0.35802469135802467,0.43157894736842106
0.4111111111111111,0.425
0.6481481481481481,0.42105263157894735
0.2962962962962963,0.42105263157894735
0.29012345679012347,0.42105263157894735
0.30864197530864196,0.42105263157894735
0.6481481481481481,0.42105263157894735
0.3395061728395062,0.42105263157894735
0.3925925925925926,0.42105263157894735
0.4074074074074074,0.42105263157894735
0.31703703703703706,0.42105263157894735
0.2716049382716049,0.41842105263157897
0.3333333333333333,0.41842105263157897
0.2037037037037037,0.41578947368421054
0.22530864197530864,0.41578947368421054
0.3765432098765432,0.41578947368421054
0.42592592592592593,0.41526315789473683
0.1738888888888889,0.4131578947368421
0.4925925925925926,0.4131578947368421
0.19444444444444445,0.4105263157894737
0.38333333333333336,0.4105263157894737
0.3765432098765432,0.4105263157894737
0.4074074074074074,0.4105263157894737
0.4212962962962963,0.40789473684210525
0.4141975308641975,0.4052631578947368
0.39814814814814814,0.4047368421052632
0.48148148148148145,0.4
0.2839506172839506,0.3973684210526316
0.26296296296296295,0.39473684210526316
0.40370370370370373,0.39473684210526316
0.3395061728395062,0.39473684210526316
0.6338888888888888,0.39473684210526316
0.5185185185185185,0.39473684210526316
0.3271604938271605,0.39473684210526316
0.2345679012345679,0.39473684210526316
0.6049382716049383,0.39473684210526316
0.5259259259259259,0.39473684210526316
0.3734567901234568,0.39421052631578946
0.43734567901234567,0.3931578947368421
0.1962962962962963,0.39210526315789473
0.2777777777777778,0.39210526315789473
0.4444444444444444,0.39210526315789473
0.21049382716049383,0.3868421052631579
0.4925925925925926,0.3868421052631579
0.18518518518518517,0.38421052631578945
0.18518518518518517,0.38421052631578945
0.7043209876543209,0.38421052631578945
0.3765432098765432,0.38421052631578945
0.3530864197530864,0.3815789473684211
0.21851851851851853,0.37894736842105264
0.4691358024691358,0.37894736842105264
0.6604938271604939,0.37894736842105264
0.4074074074074074,0.37894736842105264
0.2962962962962963,0.37842105263157894
0.5030864197530864,0.3763157894736842
0.2722222222222222,0.3736842105263158
0.47444444444444445,0.3736842105263158
0.1728395061728395,0.3726315789473684
0.3671604938271605,0.37105263157894736
0.25925925925925924,0.36894736842105263
0.27901234567901234,0.3684210526315789
0.25277777777777777,0.3684210526315789
0.254320987654321,0.3684210526315789
0.3333333333333333,0.3684210526315789
0.29444444444444445,0.3684210526315789
0.3888888888888889,0.3684210526315789
0.35802469135802467,0.3684210526315789
0.18518518518518517,0.3684210526315789
0.18333333333333332,0.3684210526315789
0.4148148148148148,0.3684210526315789
0.2867901234567901,0.3684210526315789
0.7962962962962963,0.3684210526315789
0.2111111111111111,0.3678947368421053
0.30833333333333335,0.3678947368421053
0.26851851851851855,0.36578947368421055
0.25679012345679014,0.3631578947368421
0.3728395061728395,0.3631578947368421
0.42358024691358026,0.3631578947368421
0.2972222222222222,0.3631578947368421
0.43209876543209874,0.3605263157894737
0.5,0.3605263157894737
0.2111111111111111,0.358421052631579
0.5658024691358025,0.35789473684210527
0.3901851851851852,0.35789473684210527
0.6320987654320988,0.35789473684210527
0.39753086419753086,0.35736842105263156
0.3191358024691358,0.3526315789473684
0.37037037037037035,0.3526315789473684
0.22407407407407406,0.3526315789473684
0.5967283950617284,0.3526315789473684
0.3333333333333333,0.3526315789473684
0.26666666666666666,0.3526315789473684
0.23117283950617284,0.35
0.25679012345679014,0.3473684210526316
0.23950617283950618,0.3473684210526316
0.3506172839506173,0.3473684210526316
0.17716049382716048,0.3473684210526316
0.30925925925925923,0.3473684210526316
0.27839506172839507,0.3468421052631579
0.24691358024691357,0.3447368421052632
0.23703703703703705,0.3447368421052632
0.23209876543209876,0.34210526315789475
0.22469135802469137,0.34210526315789475
0.1574074074074074,0.34210526315789475
0.32839506172839505,0.34210526315789475
0.3308641975308642,0.34210526315789475
0.21728395061728395,0.34210526315789475
0.5185185185185185,0.34210526315789475
0.25308641975308643,0.34157894736842104
0.3080246913580247,0.34157894736842104
0.21666666666666667,0.3394736842105263
0.21296296296296297,0.3394736842105263
0.608641975308642,0.3394736842105263
0.21728395061728395,0.3394736842105263
0.27839506172839507,0.3368421052631579
0.3632716049382716,0.3368421052631579
0.24691358024691357,0.3368421052631579
0.5092592592592593,0.3368421052631579
0.24938271604938272,0.3368421052631579
0.3925925925925926,0.33631578947368423
0.19518518518518518,0.33631578947368423
0.21666666666666667,0.33631578947368423
0.23148148148148148,0.33421052631578946
0.24493827160493828,0.33157894736842103
0.30246913580246915,0.33157894736842103
0.17777777777777778,0.3310526315789474
0.3012345679012346,0.3310526315789474
0.3037037037037037,0.3310526315789474
0.3055555555555556,0.3294736842105263
0.24074074074074073,0.32894736842105265
0.2777777777777778,0.3263157894736842
0.1175925925925926,0.3263157894736842
0.2515432098765432,0.3263157894736842
0.21604938271604937,0.3263157894736842
0.39814814814814814,0.3263157894736842
0.24888888888888888,0.32473684210526316
0.2716049382716049,0.3236842105263158
0.6395061728395062,0.3236842105263158
0.20987654320987653,0.3215789473684211
0.3925925925925926,0.32105263157894737
0.3925925925925926,0.32105263157894737
0.2777777777777778,0.32105263157894737
0.13425925925925927,0.32105263157894737
0.2691358024691358,0.32105263157894737
0.47962962962962963,0.32105263157894737
0.4104938271604938,0.31842105263157894
0.17203703703703704,0.31842105263157894
0.3395061728395062,0.3157894736842105
0.3111111111111111,0.3157894736842105
0.3611111111111111,0.3157894736842105
0.16111111111111112,0.3157894736842105
0.18228395061728395,0.3157894736842105
0.1695679012345679,0.3157894736842105
0.2722222222222222,0.3157894736842105
0.24691358024691357,0.3157894736842105
0.14351851851851852,0.3157894736842105
0.2839506172839506,0.3157894736842105
0.22469135802469137,0.3157894736842105
0.35802469135802467,0.3157894736842105
0.43209876543209874,0.3157894736842105
0.25179012345679014,0.3157894736842105
0.21728395061728395,0.3157894736842105
0.13240740740740742,0.3157894736842105
0.2777777777777778,0.3157894736842105
0.5092592592592593,0.31526315789473686
0.21296296296296297,0.31526315789473686
0.29876543209876544,0.3131578947368421
0.2518518518518518,0.3131578947368421
0.24975308641975308,0.3131578947368421
0.2859259259259259,0.3105263157894737
0.36944444444444446,0.3105263157894737
0.37407407407407406,0.31
0.2222222222222222,0.30815789473684213
0.2271604938271605,0.3078947368421053
0.24938271604938272,0.3078947368421053
0.345679012345679,0.3078947368421053
0.36419753086419754,0.30526315789473685
0.30814814814814817,0.30526315789473685
0.2679012345679012,0.30526315789473685
0.18518518518518517,0.30526315789473685
0.26666666666666666,0.30526315789473685
0.22407407407407406,0.3026315789473684
0.21358024691358024,0.3026315789473684
0.3333333333333333,0.3026315789473684
0.2777777777777778,0.3013157894736842
0.21358024691358024,0.3013157894736842
0.25308641975308643,0.3
0.4,0.3
0.2777777777777778,0.3
0.24444444444444444,0.3
0.25,0.3
0.44814814814814813,0.29473684210526313
0.3395061728395062,0.29473684210526313
0.18518518518518517,0.29473684210526313
0.20308641975308642,0.29473684210526313
0.23555555555555555,0.29473684210526313
0.49876543209876545,0.29473684210526313
0.13240740740740742,0.29473684210526313
0.23333333333333334,0.29210526315789476
0.1962962962962963,0.29210526315789476
0.3271604938271605,0.2894736842105263
0.1962962962962963,0.2894736842105263
0.4414814814814815,0.2894736842105263
0.2518518518518518,0.2894736842105263
0.23765432098765432,0.2894736842105263
0.12438271604938271,0.2894736842105263
0.134320987654321,0.2894736842105263
0.20679012345679013,0.28842105263157897
0.19444444444444445,0.2868421052631579
0.2975308641975309,0.28421052631578947
0.2111111111111111,0.28421052631578947
0.2222222222222222,0.28421052631578947
0.35987654320987655,0.28421052631578947
0.17629629629629628,0.28421052631578947
0.5185185185185185,0.28421052631578947
0.5092592592592593,0.2836842105263158
0.15555555555555556,0.2836842105263158
0.42777777777777776,0.2836842105263158
0.21481481481481482,0.28157894736842104
0.2222222222222222,0.2789473684210526
0.24938271604938272,0.2789473684210526
0.37160493827160496,0.2789473684210526
0.25,0.2789473684210526
0.22123456790123458,0.2789473684210526
0.1925925925925926,0.27842105263157896
0.33641975308641975,0.27842105263157896
0.22407407407407406,0.27631578947368424
0.22407407407407406,0.27631578947368424
0.34814814814814815,0.27631578947368424
0.2222222222222222,0.27631578947368424
0.2641975308641975,0.2736842105263158
0.22037037037037038,0.2736842105263158
0.1962962962962963,0.2736842105263158
0.18518518518518517,0.2736842105263158
0.21728395061728395,0.2736842105263158
0.36790123456790125,0.2736842105263158
0.25493827160493826,0.2736842105263158
0.17592592592592593,0.2736842105263158
0.1404320987654321,0.2736842105263158
0.21728395061728395,0.2731578947368421
0.2777777777777778,0.2710526315789474
0.24691358024691357,0.2710526315789474
0.19444444444444445,0.26842105263157895
0.2777777777777778,0.26842105263157895
0.2777777777777778,0.26842105263157895
0.22469135802469137,0.26842105263157895
0.23765432098765432,0.2657894736842105
0.2617283950617284,0.2631578947368421
0.22530864197530864,0.2631578947368421
0.2839506172839506,0.2631578947368421
0.13179012345679011,0.2631578947368421
0.1874074074074074,0.2631578947368421
0.2462962962962963,0.2631578947368421
0.4582716049382716,0.2631578947368421
0.21481481481481482,0.2631578947368421
0.2222222222222222,0.2631578947368421
0.22469135802469137,0.2631578947368421
0.36419753086419754,0.2631578947368421
0.1925925925925926,0.2631578947368421
0.4537037037037037,0.2631578947368421
0.21679012345679013,0.2631578947368421
0.5864197530864198,0.2631578947368421
0.362962962962963,0.2631578947368421
0.7990123456790124,0.2631578947368421
0.30246913580246915,0.26263157894736844
0.18888888888888888,0.26052631578947366
0.32839506172839505,0.26052631578947366
0.13240740740740742,0.26052631578947366
0.24691358024691357,0.2578947368421053
0.19660493827160494,0.2578947368421053
0.23765432098765432,0.2578947368421053
0.13240740740740742,0.2578947368421053
0.16111111111111112,0.2578947368421053
0.12037037037037036,0.2578947368421053
0.24938271604938272,0.2573684210526316
0.2953703703703704,0.25526315789473686
0.21296296296296297,0.25526315789473686
0.22469135802469137,0.25526315789473686
0.21604938271604937,0.25263157894736843
0.30617283950617286,0.25263157894736843
0.254320987654321,0.25263157894736843
0.2932098765432099,0.25263157894736843
0.22962962962962963,0.25263157894736843
0.23148148148148148,0.25263157894736843
0.19135802469135801,0.25263157894736843
0.19660493827160494,0.25263157894736843
0.16666666666666666,0.2521052631578947
0.13240740740740742,0.2505263157894737
0.24938271604938272,0.25
0.29475308641975306,0.25
0.15432098765432098,0.24736842105263157
0.1962962962962963,0.24736842105263157
0.37407407407407406,0.24736842105263157
0.21481481481481482,0.24736842105263157
0.23407407407407407,0.24736842105263157
0.24938271604938272,0.24736842105263157
0.13240740740740742,0.24736842105263157
0.362962962962963,0.24736842105263157
0.2777777777777778,0.24473684210526317
0.24259259259259258,0.24473684210526317
0.22469135802469137,0.2431578947368421
0.2697530864197531,0.24210526315789474
0.165679012345679,0.24210526315789474
0.26666666666666666,0.24210526315789474
0.1925925925925926,0.24210526315789474
0.21296296296296297,0.23684210526315788
0.24604938271604937,0.23684210526315788
0.21604938271604937,0.23684210526315788
0.25277777777777777,0.23684210526315788
0.10185185185185185,0.23684210526315788
0.21296296296296297,0.23684210526315788
0.4166666666666667,0.23684210526315788
0.5555555555555556,0.23684210526315788
0.18944444444444444,0.23684210526315788
0.2777777777777778,0.2363157894736842
0.3391975308641975,0.23526315789473684
0.14802469135802468,0.2345
0.18518518518518517,0.23421052631578948
0.23765432098765432,0.23421052631578948
0.21604938271604937,0.23421052631578948
0.5,0.23210526315789473
0.30617283950617286,0.23157894736842105
0.13333333333333333,0.23157894736842105
0.19074074074074074,0.23157894736842105
0.2777777777777778,0.23157894736842105
0.2345679012345679,0.22894736842105262
0.19074074074074074,0.22631578947368422
0.2,0.22631578947368422
0.175,0.22631578947368422
0.2839506172839506,0.22631578947368422
0.31333333333333335,0.22631578947368422
0.23148148148148148,0.22631578947368422
0.22407407407407406,0.22631578947368422
0.49691358024691357,0.22578947368421054
0.268641975308642,0.2236842105263158
0.18518518518518517,0.22263157894736843
0.3611111111111111,0.22105263157894736
0.30617283950617286,0.22105263157894736
0.2222222222222222,0.22105263157894736
0.22592592592592592,0.22105263157894736
0.21481481481481482,0.22105263157894736
0.16666666666666666,0.22105263157894736
0.19444444444444445,0.22105263157894736
0.4083333333333333,0.22105263157894736
0.18765432098765433,0.21578947368421053
0.22407407407407406,0.21578947368421053
0.37037037037037035,0.21578947368421053
0.3333333333333333,0.21578947368421053
0.32098765432098764,0.21447368421052632
0.2037037037037037,0.2131578947368421
0.26851851851851855,0.2131578947368421
0.16296296296296298,0.2131578947368421
0.16358024691358025,0.21052631578947367
0.24444444444444444,0.21052631578947367
0.41975308641975306,0.20526315789473684
0.24691358024691357,0.20526315789473684
0.24691358024691357,0.2026315789473684
0.2428395061728395,0.2
0.12345679012345678,0.2
0.22407407407407406,0.2
0.1728395061728395,0.2
0.15,0.2
0.21481481481481482,0.2
0.24691358024691357,0.2
0.19660493827160494,0.1994736842105263
0.24691358024691357,0.1994736842105263
0.17962962962962964,0.1957894736842105
0.2222222222222222,0.19473684210526315
0.2716049382716049,0.19473684210526315
0.2222222222222222,0.19473684210526315
0.17777777777777778,0.18947368421052632
0.1962962962962963,0.18947368421052632
0.18518518518518517,0.18947368421052632
0.2716049382716049,0.1868421052631579
0.18518518518518517,0.1868421052631579
0.19814814814814816,0.18421052631578946
0.2,0.18421052631578946
0.18518518518518517,0.18421052631578946
0.21604938271604937,0.18421052631578946
0.29876543209876544,0.18421052631578946
0.47530864197530864,0.18421052631578946
0.2243827160493827,0.18105263157894738
0.1527777777777778,0.17894736842105263
0.17203703703703704,0.17894736842105263
0.20148148148148148,0.17894736842105263
0.22469135802469137,0.1763157894736842
0.1962962962962963,0.1736842105263158
0.11333333333333333,0.17105263157894737
0.24506172839506174,0.17105263157894737
0.24506172839506174,0.17105263157894737
0.12037037037037036,0.16842105263157894
0.3271604938271605,0.16789473684210526
0.18518518518518517,0.16052631578947368
0.14814814814814814,0.15789473684210525
0.18518518518518517,0.15789473684210525
0.2074074074074074,0.15789473684210525
0.2111111111111111,0.14736842105263157
0.10493827160493827,0.14210526315789473
0.22524691358024693,0.14210526315789473
0.1845679012345679,0.1394736842105263
0.18518518518518517,0.1368421052631579
0.14814814814814814,0.13286842105263158
0.2234567901234568,0.13157894736842105
0.17962962962962964,0.13157894736842105
0.23765432098765432,0.13157894736842105
